path|file_name|extension|size_bytes|git_status|ignored_by|module|area|source_set|probable_owner|file_role|created_or_first_seen_commit|last_meaningful_commit|current_references|classification|recommended_disposition|confidence|risk_if_removed|evidence|superseded_by|notes
monitor-app/src/test/java/com/crypto/funding/support/JpaSliceTestConfiguration.java|JpaSliceTestConfiguration.java|.java|581|tracked||monitor-app|support|test||Monitor-app test|a0ca722|610d109||ACTIVE_TEST|KEEP|VERIFIED|MEDIUM|Monitor-app test||Integration/unit test
monitor-app/src/test/java/com/crypto/funding/support/ManualSignalTestSupport.java|ManualSignalTestSupport.java|.java|874|tracked||monitor-app|support|test||Monitor-app test|f01fa0f|610d109||ACTIVE_TEST|KEEP|VERIFIED|MEDIUM|Monitor-app test||Integration/unit test
monitor-app/src/test/js/dashboard.test.mjs|dashboard.test.mjs|.mjs|1995|tracked||monitor-app|js|test||JS UI test|cc83ddf|df2a9ab||ACTIVE_TEST|KEEP|VERIFIED|LOW|JS UI test||Node test runner
monitor-app/src/test/js/detail-flows.test.mjs|detail-flows.test.mjs|.mjs|4875|tracked||monitor-app|js|test||JS UI test|cc83ddf|3e616ef||ACTIVE_TEST|KEEP|VERIFIED|LOW|JS UI test||Node test runner
monitor-app/src/test/js/history.test.mjs|history.test.mjs|.mjs|4851|tracked||monitor-app|js|test||JS UI test|3d73990|77398ee||ACTIVE_TEST|KEEP|VERIFIED|LOW|JS UI test||Node test runner
monitor-app/src/test/js/screen-interactions.test.mjs|screen-interactions.test.mjs|.mjs|11936|tracked||monitor-app|js|test||JS UI test|bb9f165|a4044e5||ACTIVE_TEST|KEEP|VERIFIED|LOW|JS UI test||Node test runner
monitor-app/src/test/js/screen-renderers.test.mjs|screen-renderers.test.mjs|.mjs|6613|tracked||monitor-app|js|test||JS UI test|cc83ddf|a4044e5||ACTIVE_TEST|KEEP|VERIFIED|LOW|JS UI test||Node test runner
package-lock.json|package-lock.json|.json|162408|tracked||root|root|||NPM lock for frontend tests|207ce46|207ce46||GENERATED|KEEP|VERIFIED|LOW|NPM lock for frontend tests||Generated by npm
platform-core/build.gradle|build.gradle|.gradle|2614|tracked||platform-core|build.gradle|||Module platform-core build config|a0ca722|0a0d1eb||ACTIVE_BUILD|KEEP_IMMUTABLE|VERIFIED|CRITICAL|Module platform-core build config||Gradle module build
platform-core/src/main/java/com/crypto/funding/application/DomainValidationException.java|DomainValidationException.java|.java|202|tracked||platform-core|application|main||Application service/command|141b49d|610d109||ACTIVE_RUNTIME|KEEP|VERIFIED|HIGH|Application service/command||Business logic
platform-core/src/main/java/com/crypto/funding/application/ResourceNotFoundException.java|ResourceNotFoundException.java|.java|202|tracked||platform-core|application|main||Application service/command|141b49d|610d109||ACTIVE_RUNTIME|KEEP|VERIFIED|HIGH|Application service/command||Business logic
platform-core/src/main/java/com/crypto/funding/application/port/CredentialCipherPort.java|CredentialCipherPort.java|.java|170|tracked||platform-core|application/port|main||Domain port interface|610d109|610d109||ACTIVE_RUNTIME|KEEP|VERIFIED|HIGH|Domain port interface||Hexagonal architecture port
platform-core/src/main/java/com/crypto/funding/application/port/ExecutionPort.java|ExecutionPort.java|.java|356|tracked||platform-core|application/port|main||Domain port interface|141b49d|a26f159||ACTIVE_RUNTIME|KEEP|VERIFIED|HIGH|Domain port interface||Hexagonal architecture port
platform-core/src/main/java/com/crypto/funding/application/port/SymbolMetadata.java|SymbolMetadata.java|.java|233|tracked||platform-core|application/port|main||Domain port interface|141b49d|610d109||ACTIVE_RUNTIME|KEEP|VERIFIED|HIGH|Domain port interface||Hexagonal architecture port
platform-core/src/main/java/com/crypto/funding/application/port/SymbolMetadataPort.java|SymbolMetadataPort.java|.java|331|tracked||platform-core|application/port|main||Domain port interface|141b49d|3c60f96||ACTIVE_RUNTIME|KEEP|VERIFIED|HIGH|Domain port interface||Hexagonal architecture port
platform-core/src/main/java/com/crypto/funding/application/port/VenueCredentialCheckPort.java|VenueCredentialCheckPort.java|.java|736|tracked||platform-core|application/port|main||Domain port interface|f01fa0f|610d109||ACTIVE_RUNTIME|KEEP|VERIFIED|HIGH|Domain port interface||Hexagonal architecture port
platform-core/src/main/java/com/crypto/funding/application/port/VenueMarkPricePort.java|VenueMarkPricePort.java|.java|257|tracked||platform-core|application/port|main||Domain port interface|043c55a|043c55a||ACTIVE_RUNTIME|KEEP|VERIFIED|HIGH|Domain port interface||Hexagonal architecture port
platform-core/src/main/java/com/crypto/funding/application/port/VenueMetadataPort.java|VenueMetadataPort.java|.java|317|tracked||platform-core|application/port|main||Domain port interface|0316a70|610d109||ACTIVE_RUNTIME|KEEP|VERIFIED|HIGH|Domain port interface||Hexagonal architecture port
platform-core/src/main/java/com/crypto/funding/application/port/VenueOrderBookPort.java|VenueOrderBookPort.java|.java|311|tracked||platform-core|application/port|main||Domain port interface|26146fa|26146fa||ACTIVE_RUNTIME|KEEP|VERIFIED|HIGH|Domain port interface||Hexagonal architecture port
platform-core/src/main/java/com/crypto/funding/contract/engine/EngineEntryAttemptPlan.java|EngineEntryAttemptPlan.java|.java|279|tracked||platform-core|contract/engine|main||Engine wire contract|ff64267|610d109||ACTIVE_RUNTIME|KEEP_IMMUTABLE|VERIFIED|HIGH|Engine wire contract||Monitor-engine API contract
platform-core/src/main/java/com/crypto/funding/contract/engine/EngineExecutionAttemptResult.java|EngineExecutionAttemptResult.java|.java|339|tracked||platform-core|contract/engine|main||Engine wire contract|3396b11|3396b11||ACTIVE_RUNTIME|KEEP_IMMUTABLE|VERIFIED|HIGH|Engine wire contract||Monitor-engine API contract
platform-core/src/main/java/com/crypto/funding/contract/engine/EngineExecutionPlan.java|EngineExecutionPlan.java|.java|5668|tracked||platform-core|contract/engine|main||Engine wire contract|a0ca722|26146fa||ACTIVE_RUNTIME|KEEP_IMMUTABLE|VERIFIED|HIGH|Engine wire contract||Monitor-engine API contract
platform-core/src/main/java/com/crypto/funding/contract/engine/EngineExecutionRunResponse.java|EngineExecutionRunResponse.java|.java|330|tracked||platform-core|contract/engine|main||Engine wire contract|3396b11|3396b11||ACTIVE_RUNTIME|KEEP_IMMUTABLE|VERIFIED|HIGH|Engine wire contract||Monitor-engine API contract
platform-core/src/main/java/com/crypto/funding/contract/engine/EngineExecutionTargetPhase.java|EngineExecutionTargetPhase.java|.java|108|tracked||platform-core|contract/engine|main||Engine wire contract|6bedabb|6bedabb||ACTIVE_RUNTIME|KEEP_IMMUTABLE|VERIFIED|HIGH|Engine wire contract||Monitor-engine API contract
platform-core/src/main/java/com/crypto/funding/contract/engine/EngineExecutionTargetRequest.java|EngineExecutionTargetRequest.java|.java|174|tracked||platform-core|contract/engine|main||Engine wire contract|6bedabb|6bedabb||ACTIVE_RUNTIME|KEEP_IMMUTABLE|VERIFIED|HIGH|Engine wire contract||Monitor-engine API contract
platform-core/src/main/java/com/crypto/funding/contract/engine/EngineLatencySampleRequest.java|EngineLatencySampleRequest.java|.java|222|tracked||platform-core|contract/engine|main||Engine wire contract|893126a|893126a||ACTIVE_RUNTIME|KEEP_IMMUTABLE|VERIFIED|HIGH|Engine wire contract||Monitor-engine API contract
platform-core/src/main/java/com/crypto/funding/contract/engine/EngineMetricsSnapshot.java|EngineMetricsSnapshot.java|.java|3297|tracked||platform-core|contract/engine|main||Engine wire contract|2483502|307e9fd||ACTIVE_RUNTIME|KEEP_IMMUTABLE|VERIFIED|HIGH|Engine wire contract||Monitor-engine API contract
platform-core/src/main/java/com/crypto/funding/contract/engine/EngineOrderAttemptRecordRequest.java|EngineOrderAttemptRecordRequest.java|.java|1862|tracked||platform-core|contract/engine|main||Engine wire contract|3396b11|8b94d5e||ACTIVE_RUNTIME|KEEP_IMMUTABLE|VERIFIED|HIGH|Engine wire contract||Monitor-engine API contract
platform-core/src/main/java/com/crypto/funding/contract/engine/EngineOrderAttemptResponse.java|EngineOrderAttemptResponse.java|.java|2044|tracked||platform-core|contract/engine|main||Engine wire contract|3396b11|8b94d5e||ACTIVE_RUNTIME|KEEP_IMMUTABLE|VERIFIED|HIGH|Engine wire contract||Monitor-engine API contract
platform-core/src/main/java/com/crypto/funding/contract/engine/EnginePlanStatus.java|EnginePlanStatus.java|.java|187|tracked||platform-core|contract/engine|main||Engine wire contract|a0ca722|610d109||ACTIVE_RUNTIME|KEEP_IMMUTABLE|VERIFIED|HIGH|Engine wire contract||Monitor-engine API contract
platform-core/src/main/java/com/crypto/funding/contract/engine/EnginePositionRecordRequest.java|EnginePositionRecordRequest.java|.java|481|tracked||platform-core|contract/engine|main||Engine wire contract|a26f159|a26f159||ACTIVE_RUNTIME|KEEP_IMMUTABLE|VERIFIED|HIGH|Engine wire contract||Monitor-engine API contract
platform-core/src/main/java/com/crypto/funding/contract/engine/EnginePositionResponse.java|EnginePositionResponse.java|.java|535|tracked||platform-core|contract/engine|main||Engine wire contract|a26f159|a26f159||ACTIVE_RUNTIME|KEEP_IMMUTABLE|VERIFIED|HIGH|Engine wire contract||Monitor-engine API contract
platform-core/src/main/java/com/crypto/funding/contract/engine/EngineRuntimeControlRequest.java|EngineRuntimeControlRequest.java|.java|222|tracked||platform-core|contract/engine|main||Engine wire contract|307e9fd|e817530||ACTIVE_RUNTIME|KEEP_IMMUTABLE|VERIFIED|HIGH|Engine wire contract||Monitor-engine API contract
platform-core/src/main/java/com/crypto/funding/contract/engine/EngineRuntimeControlResponse.java|EngineRuntimeControlResponse.java|.java|936|tracked||platform-core|contract/engine|main||Engine wire contract|307e9fd|6bedabb||ACTIVE_RUNTIME|KEEP_IMMUTABLE|VERIFIED|HIGH|Engine wire contract||Monitor-engine API contract
platform-core/src/main/java/com/crypto/funding/contract/engine/EngineSummaryResponse.java|EngineSummaryResponse.java|.java|294|tracked||platform-core|contract/engine|main||Engine wire contract|a0ca722|610d109||ACTIVE_RUNTIME|KEEP_IMMUTABLE|VERIFIED|HIGH|Engine wire contract||Monitor-engine API contract
platform-core/src/main/java/com/crypto/funding/contract/engine/EngineTradeOutcomeRecordRequest.java|EngineTradeOutcomeRecordRequest.java|.java|321|tracked||platform-core|contract/engine|main||Engine wire contract|a26f159|a26f159||ACTIVE_RUNTIME|KEEP_IMMUTABLE|VERIFIED|HIGH|Engine wire contract||Monitor-engine API contract
platform-core/src/main/java/com/crypto/funding/contract/engine/EngineTradeOutcomeResponse.java|EngineTradeOutcomeResponse.java|.java|375|tracked||platform-core|contract/engine|main||Engine wire contract|a26f159|a26f159||ACTIVE_RUNTIME|KEEP_IMMUTABLE|VERIFIED|HIGH|Engine wire contract||Monitor-engine API contract
platform-core/src/main/java/com/crypto/funding/contract/engine/EngineTradeStateUpdateRequest.java|EngineTradeStateUpdateRequest.java|.java|196|tracked||platform-core|contract/engine|main||Engine wire contract|a26f159|a26f159||ACTIVE_RUNTIME|KEEP_IMMUTABLE|VERIFIED|HIGH|Engine wire contract||Monitor-engine API contract
platform-core/src/main/java/com/crypto/funding/contract/engine/EngineTradeStateUpdateResponse.java|EngineTradeStateUpdateResponse.java|.java|253|tracked||platform-core|contract/engine|main||Engine wire contract|a26f159|a26f159||ACTIVE_RUNTIME|KEEP_IMMUTABLE|VERIFIED|HIGH|Engine wire contract||Monitor-engine API contract
platform-core/src/main/java/com/crypto/funding/contract/engine/EngineVenueCredentials.java|EngineVenueCredentials.java|.java|152|tracked||platform-core|contract/engine|main||Engine wire contract|7c08bb3|7c08bb3||ACTIVE_RUNTIME|KEEP_IMMUTABLE|VERIFIED|HIGH|Engine wire contract||Monitor-engine API contract
platform-core/src/main/java/com/crypto/funding/contract/engine/MarkPriceResponse.java|MarkPriceResponse.java|.java|225|tracked||platform-core|contract/engine|main||Engine wire contract|893126a|043c55a||ACTIVE_RUNTIME|KEEP_IMMUTABLE|VERIFIED|HIGH|Engine wire contract||Monitor-engine API contract
platform-core/src/main/java/com/crypto/funding/contract/engine/WarmupCalibrationRequest.java|WarmupCalibrationRequest.java|.java|195|tracked||platform-core|contract/engine|main||Engine wire contract|7cc4699|7cc4699||ACTIVE_RUNTIME|KEEP_IMMUTABLE|VERIFIED|HIGH|Engine wire contract||Monitor-engine API contract
platform-core/src/main/java/com/crypto/funding/crypto/HmacSigner.java|HmacSigner.java|.java|2120|tracked||platform-core|crypto|main||HMAC signing utility|207ce46|f01fa0f||ACTIVE_RUNTIME|KEEP|VERIFIED|MEDIUM|HMAC signing utility||Platform-core utility
platform-core/src/main/java/com/crypto/funding/domain/ai/AiRecommendation.java|AiRecommendation.java|.java|100|tracked||platform-core|domain/ai|main||Domain model: AiRecommendation|38820c4|38820c4||ACTIVE_RUNTIME|KEEP|VERIFIED|HIGH|Domain model: AiRecommendation||Immutable domain record
platform-core/src/main/java/com/crypto/funding/domain/ai/AiSignalAdvice.java|AiSignalAdvice.java|.java|811|tracked||platform-core|domain/ai|main||Domain model: AiSignalAdvice|38820c4|38820c4||ACTIVE_RUNTIME|KEEP|VERIFIED|HIGH|Domain model: AiSignalAdvice||Immutable domain record
platform-core/src/main/java/com/crypto/funding/domain/autoapproval/AutoApprovalAction.java|AutoApprovalAction.java|.java|118|tracked||platform-core|domain/autoapproval|main||Domain model: AutoApprovalAction|aac34ce|aac34ce||ACTIVE_RUNTIME|KEEP|VERIFIED|HIGH|Domain model: AutoApprovalAction||Immutable domain record
platform-core/src/main/java/com/crypto/funding/domain/autoapproval/AutoApprovalEvaluator.java|AutoApprovalEvaluator.java|.java|3382|tracked||platform-core|domain/autoapproval|main||Domain model: AutoApprovalEvaluator|aac34ce|aac34ce||ACTIVE_RUNTIME|KEEP|VERIFIED|HIGH|Domain model: AutoApprovalEvaluator||Immutable domain record
platform-core/src/main/java/com/crypto/funding/domain/autoapproval/AutoApprovalRule.java|AutoApprovalRule.java|.java|1781|tracked||platform-core|domain/autoapproval|main||Domain model: AutoApprovalRule|aac34ce|aac34ce||ACTIVE_RUNTIME|KEEP|VERIFIED|HIGH|Domain model: AutoApprovalRule||Immutable domain record
platform-core/src/main/java/com/crypto/funding/domain/candidate/ReviewDecision.java|ReviewDecision.java|.java|101|tracked||platform-core|domain/candidate|main||Domain model: ReviewDecision|0316a70|610d109||ACTIVE_RUNTIME|KEEP|VERIFIED|HIGH|Domain model: ReviewDecision||Immutable domain record
platform-core/src/main/java/com/crypto/funding/domain/candidate/SignalCandidate.java|SignalCandidate.java|.java|1387|tracked||platform-core|domain/candidate|main||Domain model: SignalCandidate|0316a70|f01fa0f||ACTIVE_RUNTIME|KEEP|VERIFIED|HIGH|Domain model: SignalCandidate||Immutable domain record
platform-core/src/main/java/com/crypto/funding/domain/candidate/SignalCandidateStatus.java|SignalCandidateStatus.java|.java|180|tracked||platform-core|domain/candidate|main||Domain model: SignalCandidateStatus|0316a70|f01fa0f||ACTIVE_RUNTIME|KEEP|VERIFIED|HIGH|Domain model: SignalCandidateStatus||Immutable domain record
platform-core/src/main/java/com/crypto/funding/domain/event/FundingEvent.java|FundingEvent.java|.java|1163|tracked||platform-core|domain/event|main||Domain model: FundingEvent|141b49d|ad2d52a||ACTIVE_RUNTIME|KEEP|VERIFIED|HIGH|Domain model: FundingEvent||Immutable domain record
platform-core/src/main/java/com/crypto/funding/domain/event/FundingEventStatus.java|FundingEventStatus.java|.java|131|tracked||platform-core|domain/event|main||Domain model: FundingEventStatus|141b49d|610d109||ACTIVE_RUNTIME|KEEP|VERIFIED|HIGH|Domain model: FundingEventStatus||Immutable domain record
platform-core/src/main/java/com/crypto/funding/domain/execution/ExecutionType.java|ExecutionType.java|.java|98|tracked||platform-core|domain/execution|main||Domain model: ExecutionType|141b49d|610d109||ACTIVE_RUNTIME|KEEP|VERIFIED|HIGH|Domain model: ExecutionType||Immutable domain record
platform-core/src/main/java/com/crypto/funding/domain/execution/OrderAttempt.java|OrderAttempt.java|.java|3067|tracked||platform-core|domain/execution|main||Domain model: OrderAttempt|141b49d|8b94d5e||ACTIVE_RUNTIME|KEEP|VERIFIED|HIGH|Domain model: OrderAttempt||Immutable domain record
platform-core/src/main/java/com/crypto/funding/domain/execution/OrderAttemptStatus.java|OrderAttemptStatus.java|.java|192|tracked||platform-core|domain/execution|main||Domain model: OrderAttemptStatus|141b49d|610d109||ACTIVE_RUNTIME|KEEP|VERIFIED|HIGH|Domain model: OrderAttemptStatus||Immutable domain record
platform-core/src/main/java/com/crypto/funding/domain/execution/OrderIntent.java|OrderIntent.java|.java|991|tracked||platform-core|domain/execution|main||Domain model: OrderIntent|141b49d|610d109||ACTIVE_RUNTIME|KEEP|VERIFIED|HIGH|Domain model: OrderIntent||Immutable domain record
platform-core/src/main/java/com/crypto/funding/domain/liquidity/LiquidityAssessment.java|LiquidityAssessment.java|.java|1387|tracked||platform-core|domain/liquidity|main||Domain model: LiquidityAssessment|26146fa|38820c4||ACTIVE_RUNTIME|KEEP|VERIFIED|HIGH|Domain model: LiquidityAssessment||Immutable domain record
platform-core/src/main/java/com/crypto/funding/domain/liquidity/LiquidityCalculator.java|LiquidityCalculator.java|.java|6276|tracked||platform-core|domain/liquidity|main||Domain model: LiquidityCalculator|26146fa|38820c4||ACTIVE_RUNTIME|KEEP|VERIFIED|HIGH|Domain model: LiquidityCalculator||Immutable domain record
platform-core/src/main/java/com/crypto/funding/domain/liquidity/LiquidityScore.java|LiquidityScore.java|.java|139|tracked||platform-core|domain/liquidity|main||Domain model: LiquidityScore|26146fa|26146fa||ACTIVE_RUNTIME|KEEP|VERIFIED|HIGH|Domain model: LiquidityScore||Immutable domain record
platform-core/src/main/java/com/crypto/funding/domain/liquidity/LiquidityThresholds.java|LiquidityThresholds.java|.java|766|tracked||platform-core|domain/liquidity|main||Domain model: LiquidityThresholds|26146fa|26146fa||ACTIVE_RUNTIME|KEEP|VERIFIED|HIGH|Domain model: LiquidityThresholds||Immutable domain record
platform-core/src/main/java/com/crypto/funding/domain/liquidity/OrderBookLevel.java|OrderBookLevel.java|.java|591|tracked||platform-core|domain/liquidity|main||Domain model: OrderBookLevel|26146fa|26146fa||ACTIVE_RUNTIME|KEEP|VERIFIED|HIGH|Domain model: OrderBookLevel||Immutable domain record
platform-core/src/main/java/com/crypto/funding/domain/liquidity/OrderBookSnapshot.java|OrderBookSnapshot.java|.java|1036|tracked||platform-core|domain/liquidity|main||Domain model: OrderBookSnapshot|26146fa|26146fa||ACTIVE_RUNTIME|KEEP|VERIFIED|HIGH|Domain model: OrderBookSnapshot||Immutable domain record
platform-core/src/main/java/com/crypto/funding/domain/trade/ArmedTrade.java|ArmedTrade.java|.java|2757|tracked||platform-core|domain/trade|main||Domain model: ArmedTrade|141b49d|7cc4699||ACTIVE_RUNTIME|KEEP|VERIFIED|HIGH|Domain model: ArmedTrade||Immutable domain record
